subject,id,condition,word,step,trial,pass,phase,SAnswer,rt,sex,hearing,lang,equip
SubjectBase025,1018subject842baseline,baseline,asee_shstep7.wav,step07,30,3,Early,1,964,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep7.wav,step07,33,4,Early,1,852,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep7.wav,step07,40,5,Early,1,670,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep7.wav,step07,44,6,Late,1,703,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep7.wav,step07,45,7,Late,1,836,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep7.wav,step07,56,8,Late,1,990,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep7.wav,step07,63,9,Late,1,888,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep7.wav,step07,64,10,Late,1,770,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,2,1,Early,1,1327,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,9,2,Early,0,1187,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,11,3,Early,1,1035,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,15,4,Early,1,2174,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,29,5,Early,1,865,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,43,6,Late,1,765,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,51,7,Late,1,801,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,54,8,Late,1,1033,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,65,9,Late,1,870,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep9.wav,step09,66,10,Late,1,876,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,6,1,Early,0,966,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,13,2,Early,1,1214,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,32,3,Early,0,936,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,34,4,Early,1,977,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,38,5,Early,0,964,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,55,6,Late,1,1051,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,58,7,Late,0,800,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,59,8,Late,1,1259,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,62,9,Late,1,969,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep11.wav,step11,69,10,Late,0,1173,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,10,1,Early,0,1087,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,14,2,Early,0,1776,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,31,3,Early,0,876,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,35,4,Early,0,836,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,39,5,Early,0,957,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,46,6,Late,1,948,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,48,7,Late,0,972,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,50,8,Late,1,795,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,52,9,Late,0,879,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep13.wav,step13,67,10,Late,0,1353,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,1,1,Early,0,969,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,7,2,Early,0,873,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,8,3,Early,0,980,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,22,4,Early,0,903,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,25,5,Early,0,836,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,28,6,Late,0,935,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,36,7,Late,0,948,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,37,8,Late,0,836,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,53,9,Late,0,813,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep15.wav,step15,68,10,Late,0,1274,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,16,1,Early,0,988,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,17,2,Early,0,857,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,18,3,Early,0,909,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,20,4,Early,0,1088,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,23,5,Early,0,1604,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,24,6,Late,0,909,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,26,7,Late,0,780,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,41,8,Late,1,507,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,47,9,Late,0,762,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase025,1018subject842baseline,baseline,asee_shstep17.wav,step17,60,10,Late,0,903,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,1,1,Early,1,1652,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,3,2,Early,1,1536,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,11,3,Early,1,1311,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,13,4,Early,1,1646,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,33,5,Early,1,1389,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,47,6,Late,1,1941,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,49,7,Late,1,1878,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,50,8,Late,1,1518,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,54,9,Late,1,1261,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep5.wav,step05,59,10,Late,1,1218,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,8,1,Early,1,1525,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,15,2,Early,1,2030,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,19,3,Early,1,1357,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,23,4,Early,1,1309,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,24,5,Early,1,1278,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,32,6,Late,1,1581,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,51,7,Late,1,1191,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,55,8,Late,1,1189,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,60,9,Late,1,1093,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep7.wav,step07,62,10,Late,1,1086,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,10,1,Early,1,1550,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,14,2,Early,1,1422,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,17,3,Early,1,1894,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,25,4,Early,1,1566,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,28,5,Early,1,1734,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,30,6,Late,1,1518,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,41,7,Late,1,2045,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,46,8,Late,1,1216,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,53,9,Late,1,1262,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep9.wav,step09,57,10,Late,1,1293,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,0,1,Early,0,3334,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,2,2,Early,1,2095,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,6,3,Early,0,1517,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,31,4,Early,1,3221,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,34,5,Early,0,1413,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,35,6,Late,0,2590,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,36,7,Late,0,1565,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,39,8,Late,1,3770,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,63,9,Late,0,1375,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep11.wav,step11,67,10,Late,1,1150,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,7,1,Early,0,2077,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,12,2,Early,0,1438,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,21,3,Early,0,1726,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,22,4,Early,0,1070,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,26,5,Early,0,1187,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,27,6,Late,0,1857,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,40,7,Late,0,1523,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,52,8,Late,0,1565,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,65,9,Late,1,1230,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep13.wav,step13,66,10,Late,1,1174,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,9,1,Early,0,1518,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,16,2,Early,0,1318,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,29,3,Early,0,1118,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,37,4,Early,0,1349,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,38,5,Early,0,1126,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,44,6,Late,0,1260,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,45,7,Late,0,1062,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,56,8,Late,0,1638,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,68,9,Late,1,1551,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep15.wav,step15,69,10,Late,0,1574,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,4,1,Early,0,1379,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,5,2,Early,0,1223,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,18,3,Early,0,1502,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,20,4,Early,0,1238,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,42,5,Early,0,1469,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,43,6,Late,0,1557,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,48,7,Late,0,1286,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,58,8,Late,0,1233,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,61,9,Late,0,1135,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase026,1018subject90baseline,baseline,asee_shstep17.wav,step17,64,10,Late,1,1574,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,1,1,Early,0,2152,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,3,2,Early,1,2616,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,6,3,Early,1,1271,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,7,4,Early,1,1830,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,15,5,Early,1,1125,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,30,6,Late,1,868,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,33,7,Late,1,842,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,37,8,Late,1,818,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,39,9,Late,1,863,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep5.wav,step05,45,10,Late,1,1014,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,20,1,Early,1,1027,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,24,2,Early,1,915,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,31,3,Early,1,1048,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,32,4,Early,1,1010,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,42,5,Early,1,864,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,43,6,Late,1,823,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,54,7,Late,1,818,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,59,8,Late,1,974,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,64,9,Late,1,906,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep7.wav,step07,65,10,Late,1,860,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,0,1,Early,0,3351,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,2,2,Early,0,1890,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,5,3,Early,0,1266,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,11,4,Early,0,995,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,12,5,Early,0,1067,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,16,6,Late,0,1452,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,18,7,Late,0,759,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,34,8,Late,0,957,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,46,9,Late,0,961,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep9.wav,step09,50,10,Late,0,750,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,4,1,Early,0,1420,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,8,2,Early,0,1130,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,17,3,Early,0,887,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,41,4,Early,0,861,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,47,5,Early,0,766,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,49,6,Late,0,684,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,56,7,Late,0,751,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,58,8,Late,0,745,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,61,9,Late,0,773,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep11.wav,step11,66,10,Late,0,785,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,26,1,Early,0,924,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,27,2,Early,0,790,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,28,3,Early,0,853,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,36,4,Early,0,766,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,40,5,Early,0,1304,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,51,6,Late,0,698,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,52,7,Late,0,796,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,53,8,Late,0,779,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,62,9,Late,0,897,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep13.wav,step13,67,10,Late,0,804,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep15.wav,step15,9,1,Early,0,1252,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep15.wav,step15,10,2,Early,0,1287,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep15.wav,step15,13,3,Early,0,1032,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep15.wav,step15,22,4,Early,0,885,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
SubjectBase027,1019subject537baseline,baseline,asee_shstep15.wav,step15,23,5,Early,0,806,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
